signature,sent_slot,confirmed_slot,time_to_send_in_millis,time_to_confirm_in_millis
vDT6pTRQPHC8oowcXM4gANtNcVbPYskVxCE6621qRHG4QCxAJ1p35SDD2E3k74uavzXFoRSYfPdKrQAgzLX6fnx,232085,232093,0,4584
3JBnFTQrTjf7h4EyCQThGjMaqeN52Ns8zY9JB5ZD6AiehfVN3ChTHiZQD5CAzzAmMqQdiFy3B3d1P31Hq7N1NtE9,232084,232093,0,4762
3EMGYFrM4ZzirxNvSMqQe1XEaVosA6TsyZbWZtntdM2xGXkpgnD3TcxnLp6N8EV1WQcF5fyQoatjdb5DRJwnmXTx,232084,232093,0,4755
5TGT7wQsAYixZpnavTRDTxc51oY5Y7G3U797PUQinCLA9wFV1t8ZnPYEtFkvwA5H3Sk1i2DFBnpK94mQXnYa5zS7,232084,232093,0,4874
2uxsQvAdHF7fRDqP6aCp8ELUzdJBgfjHUQTnwqbGhhe8MaT3steL7dvxiQCFe5gmSmokZYF4J4ZEZhWo8fY7jnLN,232084,232094,0,5313
32akcTYzfXY3vfr6Fo1AxSJ4ZFCjKkjG1VTvsJBZmLkKRpV1EzRg6Pka1xomc1hhSUnXHCWfqVBVPKrFi1UML3Ey,232085,232094,6,5132
4Sf6eXvQBBYsKEe2PhHLnMDe6nyCTnAbmRM7fzaQtPgaofqrHhiHLQyc2Lwz7Lg4hQR8wANzpCitpbqNsJUF65Mp,232085,232094,6,5103
5KviGRQN4fcbCfC9f9NRHQcPcwSjpetLL8VM393CH2bwr9yZ6zjSyLEEjGTDzU5VFDuVt4Q3V4PrvQmGahh8yxWC,232085,232094,0,4908
2gukfDWsJtKcmjPYVUPPouyjfMPYsoCgdoyRHhJ6yatGSnBzYh8ucxwmgkuZSGzjzEfjRM9T1H7pVB6yP63p3nT9,232085,232094,8,5039
3Bw5n4FqqqYxnKP8cNaoUFd2oR65wAVsFS8sm6SRG2QawbUxyi7gUQ8gwkMVgrukXjWjmQQvU6vr4wupXsDS7k3F,232085,232094,0,4996
2TK3zoH9FNruVqQ1DH6x1z8bMjqmveQ53Y8E5eKrC6jasowief17sFjaCbwbtrQnLmkyu7Kx32GiYLGKsQjBmjWG,232085,232094,0,4961
5oi5avKaHTQVv6EUANz8iEm2fvzzBt7xNkz3NWRDPCLVTCGATPprVx8H5U3PbPmjSBpon2qT7pvjkQ2576QPGHR8,232084,232094,0,5239
22iJHKgwHPecLkvg8Ly37QDg5UYW553WqkVc7mFHRxhZzP7uqQBMjuLvCC67MTuHcecwNCrMpnYj1FMiAoyBiBf4,232084,232094,0,5298
4y3KXkwrMPfvUfwUPDGTWtJUwv34h8tategfw4AqmvJx99cbNAfPbjYXU1omHi17KWsyh9jEYfdgg5vMQVjSdnDH,232084,232094,0,5292
1233J5nDAV8YwxXXP8m7w6ngsoeJbyzw9twGke79ttx2JoHUuusyLiZ9K3h6cEX226gEkqToeJ8bUeso4SXGYc4j,232085,232094,0,5086
z942d3xgEaUkEc67GiVkb1T7P5BZ9gNZPy6FkoThc3DmYUAq2xHweiR7jUaLUr7hGrppdgRjZ421HmnxFkztFxy,232084,232094,3,5374
1T7jbHYcVv1B8aw8RKgVaDc2eJ75pXRBJz7NPYCgo1zHnf9zS9kvZ2YdH81NANHCfcFPd7mQ4DaFju22DiVWpe,232085,232094,0,5072
5V8hL183eTi7TLhTe2S3v5wUksefQKwxbaPhcTmwBapENPesasNbeVuQwUXWhRHwsDWh5sK4wwVsznqZHgeVebpm,232085,232094,0,4953
4dJksJ2pSavWGAV3Yp2RsPeXRjxPuzzh7xASvQdGBwCZLFwSYKnCcSQ94xYepmPZ7D3SkQDnga8Bf7piVciV5jnv,232084,232094,7,5234
4m768cupWEjXL5PawUAxYXL5HZNiSAsLNsrGA1R4LvhMGtX5KBeehDxc2rAV3SxUYnruEduAAqT3tGP2KyEifExW,232084,232094,0,5300
4LtNnP18gXM5pqyJqua7iQE8WuGhh2qMdXHSRb9BGsjMz5otJX4pV5N1ZXEM57GFoe8wLBbK4weFU5nh3cnCcWDz,232085,232094,0,4988
Rhhzp3YbHPTxSHw138MZ6ccBn7iqMxUsc4StSoC5361zSj42ZeuZxrx2jEXV2qpodAStCa91wXFCfixvTqYH7bK,232084,232094,0,5315
3XSUH7iE2eBFcrFC2Rd8BUy1VbBbtVZje1nMgfKFyZDH6UoK7xGittAHDU3wFAcyRVy8ej2Fp5FBD6QVNnYwx7Tq,232084,232094,0,5259
2K75a3xu9VFv2MxFKuwG5HvodYkq5J6GJV3HMiQR4e7q71Sd57kH269gZtaMz3u4uR7B777KD55eZT8SJBcM6s5v,232084,232094,0,5296
62njoDCmbvd6TpbQpCVUM6dFXRfTHTsx9UbqWx6Qf58inkb8KxaVW14BqMYPrrWgpH4DruY62cDFyt5fpVF1wDtX,232084,232094,5,5303
5jwntq217ymhLvZUfW4LeHQ9YhtAfHjhmYjy8rYn7Uemm5pGndztsvDkyZGMTe9gwTM51xbo45wJW1ibsA1MxoeJ,232084,232094,2,5385
3nHRLRtS1ux36yNrmvUptpT9f2Qw91XEYLQgMUH59QTU3PfsNEpAsckEog4wsuCJ6d9VYivzCXKrvC9DzdYBfs3Z,232084,232094,0,5378
uesYRSYi7SKUbp8C9fG7q8w8FyG54CvVRVq5NeT74GWkRHET41d9qpHKgto8DspKw9yRdQ8Zzx2UoDJ8vxi3RCg,232085,232094,0,4954
32DnYfMtKNcMjELVShT4aczUtaCgKs4LEodD94i5j83oDBLJSmwun1RQPLARp4zrDt7KHCxwHwegHEZTLSRxcjsi,232087,232094,0,4042
dcccMkRDvrpXoDnp4VL1GuUsuiovZ15hsiDioqvUA6bAPSEzDEq5SgpNfz4YPX1GCkJ5CQQataw9d5PQYiQzHM3,232086,232094,0,4335
AmBLRSjm2LYzSAozMHzmsVkVDeFFy4RHfWBkYsLzcRuiscVQUbes2AKz6u19vvN7eiRwbnBwdvX2uv1aDusEbzf,232086,232094,8,4462
4d5thJK6ptAbG9qDqNZApyfPHDaP3gJmUammdXThqxZe8qp8gJoTmaiVQgK5tBgSsfQz2C9ecCMhHBzK3U7YzmeT,232087,232094,0,4068
3nUfgpUta5j4sHmTp4jzRJAyL4zTcNpcsR8eD9LA4FuKACXU79iyghxHxvEfEVtVYw6fXKuXzKQZhsKBcz7NotDe,232087,232094,1,4171
5kYaXGzaXMXtbEGVKSXo2c51e9QDbnYaBzYDLVHrrewYQSqgBXHRCqQHpdnSaSP6TDkQg2wW8tkwKgWYBNFwAaMF,232086,232094,0,4288
33BBwuntQBvSSHS3nK6vNFyiRL7D2FarmiyADGvxXRofTxhaCWQ7BPbm8iHqoe2xCe4s8QV5vWke63teKe3dLBT6,232087,232094,0,3937
qvoM8AQrophKoKJeq5HZzN8bWBxGzya9oHNMqWoBPpCcF9sm8qvCv2azEotJ9oHmF8SzS4ze2vu22idaDAsCZCM,232086,232094,0,4310
2Fh8gvhEYjBSGnD7ZVxHkaiuArKJ2u2pQEVpka1GPxQrWPz4L5RUVDEmdJAsooShD1BC47a7NWtfmcdUEbeCJVMP,232087,232094,0,4172
4KgNpnrfgfJjVQgcMv4gssABQEN5XhBYw5FsnP9DNGuBb6vdBEf6Y18xBhf3jxcFKdntdpnwhdvCLSQFQBHaTmCs,232087,232094,7,4181
24hTNYuWm4hryeu77uLtNA4dv43SfA6Ug9tCD4JZ1LDc5TjszVtKFksERBdPan16ys1y5h7EyHo2AsLZp4r8mTUP,232086,232094,5,4226
5C55x3Vr7Fk2CVUnZ1JMtkNBY3xPTVC119dj5g3rSZsbJmqDZW14So6qYrJTFGnHzA6byHunEqX6vQUiG2Qs6ZGY,232086,232094,0,4361
5NPuwbuRDdNfeY5hwarbF6sfUw7ubNx783GfHfDuiDWv8bPJMzsNbuEHscE3okdTtmARaM2Zpu3DsgR9Lnip2MN5,232087,232094,0,3937
2M45gcR7xgXB6pf6izWwsQ8UE8nGuhbiNmfZFCHyoPKZwSrf2iw3ygWkLhFDdQH4rXDJUaQNh7VHRAAu9rwthFWJ,232087,232094,0,3942
3rrJH3wn15fHwfVjScJ5pRmWBTDJUNHEyhSH9RxaMAFdYM8VewqgMwcTuDigxy8CrFtyxaXzoQ6Ve8kHi1SNNcBe,232086,232094,0,4272
CkdA4QN51V3c3nri8W3vqDgteHkDtPzNJ13iHjc57PxaurqrsyZ589gDsTHZuWDwgUDUAo5tYTGELn9VX9amLqE,232087,232094,0,4149
5dZrg6kcqRPCQxkuy3tFGsXcPEwuiH8gCcg41GkL9uq9A8XYxTLrHMZmqrqdFsCMAMKTgLmZUadd3ESs2FWbgs8N,232087,232094,0,4169
xUeAj7rTvypD6Yb5Cef5CTzVYPhr48WTi8n4CtLDgmibnJyfSjYESi9M2su3Yg9JRSH3VFzHsnJ8b3HsEUHC2EK,232087,232094,0,4128
2NnFcDNzMTx5gyGa6kQcrrGYh651m82Kp3z1spmJuQ68YN62uRediaF9Vtk6SsQL8ewnXrXrJmE2NH2yH1uv2cr3,232086,232094,0,4343
5979fHDW8s2Kcx6Ktp6ZvzwQ3eMMg4WjwTPumMpwyEAhHfX4kWUvjWWZyqT1zjofx3o3npAGYopEiwa3hTWjv139,232086,232094,0,4309
5a1vrTggL7yu7RgNTC4QosuYHMfGXxb8Coyqp9J79wcfa2BP9tma8NESmbJuLn9vfLbinsDW1ej1HZ1Dk7vLLCdL,232087,232094,4,4198
WfCKqZdBzPwMxopEfSVWhrAdH3GfxpiNbZu18Ax3yvsCRtcEMt43MjiEiKqpM5HyHDPQJwBhoVT6whMc12uWAyi,232087,232094,0,4168
67csLisBqDBRYNuAq3basnVqTJHrd5CqANgGu9LTi4CizfzxYRiePdLLDvtc5sPxsEvunswokSieDzwVfjCETK6P,232086,232094,0,4269
3d4dMxKnW57biTTpGxioxCpRTHRF5hLpcD76MAaGCsrkJmR8sh81fDj2YTeh9e5atn8ZxZS88YhSuhuA5JG8PFsy,232087,232094,0,4147
4RSzXe9UoiDc6B8xqnBfVCvYGFWKD3HUA1qgpRDPGoRby9CZS7CuRmW1AhZuDDzQWT3JkS39hz2gCgFNceQDSisk,232087,232094,0,4055
4dxq2jbJ1qS7hBbhjGfMFB5krr63zrvPqv4pECMDTtDJp91VvH1jYqUuPbzVnAt6pFG32JjyVgyiNt8pQE6cTQWS,232086,232094,0,4239
3SsGRGf3VNiV7XA6YufFHSU51fTrDsEQvun8iTfkTC9A1uYsvYGHpMrTb3WcHGyM9xyqui2HocAeu13MSNs3vT5K,232087,232094,0,3941
2FmK2hWsMceNWMm3RzFRdrvm98fP8JBKDMhQkVqqRQVEncRXtLCrWpEd5RfAcztp3LxAqpaBBn7jHyAv69z61C18,232086,232094,1,4203
5YTXyjsjKX8giZW2fU5Vqs6sd4DDsQ9m5Ko3mLPcXqeqoz128aQiuUrgs6fHgdSUBPUzbipsXtST7RHP2mQiJmHV,232087,232094,0,3945
3k2F1RvvLDE7sMswScUTQ6beBX3oBgdHzJrtF97AKPR6U1Sco3mUgCdciVs4hg3Cf3Swbjdncx8vy2A6tYSykQax,232087,232094,0,4058
5e2XZNHTp82utn9FBcNZDZDXqzqyHakwJ82HWWPd6HDjuK5YzMXJX7U3xyVpoJRMhLHrRf8yeYj1QW3Htx9jkiCu,232087,232094,0,4098
2ZGtS9RV7RrJ2pbpf5hn5QpSehnUw1cK93RSskGh4sSQmaDAQJPp31WLBZVEvwyvaXfcVbw4eRKWQpmXNYmtzG5k,232087,232094,0,4041
1DqUuSDyRjxEFjwMAiE9WucaHNK38meckCa4uN7KDVuEojVk5L9qL3hQ83mfdnCbwoHTnBuaLEgatWxwEfB2KpC,232086,232094,4,4275
468dLVB3uF6P6a5conwpdrMtk97L8TfuKxE9w4bnWN6UYHKmWAdVd97j9iAf5BsRfto1qo6jbx2X5wJbftRS2Lyq,232086,232094,0,4321
5VaznVXQBV1pPHh82jMkCq2y7sTzktnDD7qnY5aw1tDdDbjbprHqrXih1R4XZz5hspVaQVKN7NARf6zQwPnNV3sQ,232087,232094,0,4171
ozvf3caAcAjn8dkvXudYUkdTGfQfA3ivkfMcXd38QEbgaUBbqeYVmLGfYuFHAFUaUUFLnWEheVkmmQcZ9B8DfEf,232084,232095,2,5826
2TxDVFDT7y92imTzbTqL7v19xt92WNfwkCmptE6CQ2xZv1GbYyfA6dFHP4PYnDmEETJpDQVRqJtMmnARpp2VgJqJ,232084,232095,6,5675
5rzSJF4uoQD3Xs451guPkjT93X21BMJTJn9zt4JAEFSKyAv3hGvTk48mogyrt3GVKM388H9xy8jSqQ39JKqsZyPK,232085,232095,0,5526
YQ6wMvAPNn6yroNTCGAqrr6rNpYkJwwob99xuPpVh912Zk48SfCEXUPQhPo8GYWSh9SeW1qBAoWeBK5hHjwHBGZ,232084,232095,0,5672
2kXnx7fg9FwrATvoVuz6NGBby4J4ccqLBWT3csCZ7cSA8e7Eawth6dukwkESY4F84QNEwohQaQxZF2ud6BrQTJaH,232085,232095,0,5404
4K1t8F3ZvJNwJ6N3AFj1XCEfLYDvJATWPoTwmsVY7HF3kCdUKs9TgB2hxCpGWUcXeUH9P1wzdpXKmE5dbTNYCjpz,232084,232095,7,5653
3c9wNLRPPdUV4WLHbFbaSQzRvLmauuwDiusmM9jbGsHZ5YFXnzkm26u9oFy2gGxvCyM7ni87SDZQQKq7ioohx6RA,232085,232095,0,5553
2JFzZ4EMyV74vvbJuV7esQJrw6pWQ6Fd3o28euC9XfJ2CdUX2uaiLvx2LVkcj57NvJtnhCDPwJAExEkigvZhr72E,232084,232095,0,5705
2B519NhTbsQEHDqzUQ7iHKw5RZmbjr4KbaTA4zPZ375PYWLRRPuW9u5nu68jSGCdJUEdFG38QkBbSafMCXPenWuD,232085,232095,0,5520
27xGxDSpVBSDw6G8zCVBcMXtXSPswKzTm8xWvW2nRAEHvHDph33wGYvzbzBPS9pkzfNkerPQkbFBATUZz86VfGHx,232085,232095,0,5583
53W9hDtyCPcd54tKx9QjxZFWAtpacZnnrkjd53nvUbTjpuFdyJbVXPQ8aXyHQD8JKAbWNaRmzZfB2WgswzvzzNKe,232085,232095,0,5585
5w35HkjFsaULno5VbJQqCn7Wg3RR9U4v8N4L2Vjjtq6QYSwAppFkYgj1yr7m8g5AAaoc7EN7B44NjoHdjX6pPbnF,232084,232095,0,5772
3ePjgMpVrXfpi9BtuYNNCkLBEUGuUrxTojNci2wtX5VG1bixUyh8CjZEVYq7KHugEc25h79q9v9BPivhGTWRWUA7,232085,232095,0,5446
5M7nmrdtuJXJae2AF7DANWe3BwY4i1rdDi8TGpjTQ3JJkXtScc2Na6Bk8D1Wkx1wXJKx5fkAc39qRLWgCKdvLtvF,232084,232095,0,5867
4RFmBPAcC5JiCkEHMtfi7uSEHhWAw7rYE2nuHLdbQM934JrGhiUG9skLfd17T5x7YmkTwNqydS3eya8S5FVYsgtx,232085,232095,5,5604
235qkSTkVrxpYp3SYZt5rywnP3VxoHDAoME6zu6kmP6xxapALWpFoosDwvWoexfprBpfgWMETqUXuLePKTAQ9Qgj,232084,232095,0,5662
d3oixNZrstwAyMT8zZ9rQHE2CfPJ8fzoBL6jgaT8Zhdvn2Rfj6xH2cUe78c4nVKcG36yPva3XcxXb6mSQuKETGF,232084,232095,0,5670
2GBssSrFCWTeCg2uVPrP9Gq5yhCe5EMehpkKEmVYShgRbBLFehCTta2EH84SQh4xm74NfwqHH8QQbArWqsNeMcqg,232084,232095,0,5708
7nxtwbGeKQSYmheMj8FqiYiTLzQ5SPU3GgcbCjn9nMaXNHvcTXjdJcgBnpJpK31Sdmg9uY6pR953rKiXP9uK96z,232085,232095,0,5525
5d1a8JGi77prvHPdMN6ZFovkcgZayNQFakkRXRYPNTnnpyFNad3ohPYszBKtj1DP9yhdZfCKYX82Rzk7jXyRgLwB,232085,232095,6,5568
8RKFnKkSyf7HD8ov6muv7CPFK6uNRvxAsNCJqTUYtgaY9voBMPmKdtcntMDfsaTkVRi1VyBk2QFTuJkhW3697vU,232085,232095,7,5597
M4HmR4FxvXqJkfZc2wWiDuuASSVCZ9ReaSUSjsZ2YSHBbrGUon5rNq9Cx3VUqmEtvSn3p9UPbnB56W6LECfm53Y,232084,232095,0,5698
53HWT1uejRuV1yBGn3AgnnM2MZMvpiSW368CSXTyNBgxUTyKUV7ewGVppuZvAELsCuy3fk21WRzVehcUrwCoSWUg,232084,232095,1,5692
4Qff6u4z9CMX52fFBedsD9Sk1R2qM3ijyxuUAxEbw9QgCQTndmpFSTraQPmSs6fY91Fq1F71EjWcHAxFD3UnUrMm,232085,232095,6,5590
4VMEbMF5Gyevmvkbethn95f17X6PBMeHYq3MSGHbneXXtN5xEucMMrZLhxHR7EutWadda4915EohzAesF6jTmYfM,232084,232095,0,5701
NeeuA8jQbQCzcqVQguhxfYgnzghZPQg1qDUGb9mgxb2ZDTASPbsXa66k9kcqcdGZkNxHELiuaMu6Dh3ginU8Uet,232084,232095,0,5779
2Dd2ciYpnU71j3EH9ozaWVJ8yazCsaefK7G69Ss1Cf9qwXKqm8X81knwhL99VQP43LKN9Yahs23vTuh3WQ2TYd3m,232084,232095,2,5863
2kZ5qaXoqeHYfaodtF8jmgbDNaJ5U2B8struzmA3iPvFZhYaSpg5DotD9bY9r38hMUa9hzi6r2tn3pXjJBiYZhHu,232084,232095,0,5733
NF5NmW3uvLGzWvs4kqL77YaZJh8wDWxwM1hjPiiCVftSww7f21YkyMLtQerpN4dWJYDmBD7vAi3so6JdeUUqpK7,232084,232095,0,5690
oLiumwJKb88nLL9jFqYCKogNNrjEy8TRBPaJjJ9nmymV2Bg4BGUQf3bEjSg2tRMpB8jNDNhQeRGCvdBku1qh4So,232085,232095,0,5519
YUQByexEvWL33izQJ1m3eDPW9JNtNfZdHztcXmxgjaVsTcGQztXUANL3JSRRUtJPyeLU71isR8oTGerZQBEZfXH,232084,232095,0,5766
BCS2sncATcpk3bUZxePcrntQtBNs4J2xtDoj7waXBdgnmGfVpvLXVHUPiPUQE196Mj3vRHhatmMk8woDAAGz5Hg,232084,232095,3,5816
2p9dQ5CFX7g1VESYLnNZGtobUjXtvrCKJ3srV2DT2MVrqKbo3R7FN5A4ypNB1NNSD7cKzanwY9Bnv62ASap22WRr,232084,232095,0,5751
3FBmugQaf4V5hEKAwTBTWmXLYLJSmHroHo3hS4gBksZa5BTrXXpV5MZ85EDzba34QyDeCnMtnT6GkhwXgqvAdj6s,232084,232095,0,5720
RHtuiiopAxw8exTEzBMtwymWvQ51Lr14gFkQ3aQncPKgwG4PxoPtBCLN6pSpARNXKMPSAUXXhJPiiJsyDWgWxF8,232085,232095,0,5531
4gw4dCNh2rSBNaCdtvJBDn6j8WyRWRmcPgWkWzAVEndJZ2Ud81ZPHgKFiBfWq96ZjepAv9HTRdzKpDyYLpcH8bmJ,232085,232095,7,5522
52VPadPsekXiDVpmoHzKHuG747Fvs1mmqz6pUBZzm327rciW1pebHgSkn5YuwpBrR3WB6hiH7JHcYfjf45PAAbTd,232084,232095,0,5792
63ZkBgprcc1P1BRfzwwWbKWcR7CxqL3YDgwy4GX95ag4hRDTtjn2RpyaNqhmnn7efcGytAhKrVLgmC8pKno42gKg,232087,232095,1,4614
5VFRNSwESpjVVc8rvPUKGLNRmMtGaKQwUtrogcnUtk5vT1WzQJpeSiRdnKHz1FhwwGKmk6XmBLcC9Hsw6EJJW9A,232086,232095,6,4681
4Qb9XbREQF94JxU5gLdGiX9fjeCvLhp11MJX9der1jMAk1HxAZFmvgQyscTxsJiortgjmgPayfumc5bJ4rhFfbxs,232086,232095,0,4694
5vwxZr2BtJddKLFPr8JWAdGAuaZdkJTT76qFgBBB2fW5w1rFkeiaGLYHLfLav5CrmhK5YU2NojgiVvEZTqNCbMAL,232086,232095,0,4722
3RqX3rEp7KBuFeyqB4bcE1ccVE3FNgysphmCfttpHMUFRQkKcVTFF5BCBvNHBi7bv7Vohi24sR29JY8JFjUAFYGn,232087,232095,0,4575
3tgTpvosVH4EtLyKvWR5iWry4xr356Uhukqvhsv6sPcvWJ1CkLBbGyAyciZwwpSCJVbb2B3imzxbU4gp1AnPPX3o,232087,232095,0,4646
38qHYhZqUpvC7ZXRcDzpAgwEAShDYSCYRK8TsqQSqTzdPmVfMAPjPGb1WXACA7QyXw923NJRixgYUVAdeCqFYrKH,232086,232095,1,4659
3hKf67i6DCJotahfiMQEtTPLp7NizaHbf31GFQeJcoEyBKocM9EQV2KnAF2Ms3cXNAUTXY978KFhX9ceQyLF2MX3,232086,232095,2,4707
2smpyLuD5q6MLtS2A94SoJdr9Ruop5BGEnu6fxyWYdU7UJHCVrsVQUBGe9fWq5EsN6LgZwQwDf1hCVJEYdJSuVQB,232086,232095,0,4897
4kA68VgKxGkW1g2QEUdS7huKPPYhH5t6gWeKBi1yDbtnDti6uzRMGScPytkrsX9Rf147YYzKmnxgwLCHdADsVE57,232086,232095,1,4738
21ymq4QnH7j5CbQVpYmyoxd75uuXGwAHPedkinZUtGRq1tHuT9e8odzTSjAW6XV8SVvYDjEfjxqvaQRjbcqRnNkE,232086,232095,1,4699
3eh1TMUq4uK72NCoN8P4iPJJN1JSvvEnnQEn14wiwoXiomyBYMSts7RCsxyEFburjtZLNuVct19zBkG4RirdZZQw,232086,232095,0,4835
3Y1DCmVTgzUfEA7bYxR7RTRw6dAazXTDJyXwyXeXPcp6UFAcwuZT9uMLqZRCtXjHWtLQGZedb5z9fg6mXhprtpY1,232086,232095,0,4692
52aPxUwk8HPt5M98GbiWhRasNQepxLNqGkyoZo5wVbcGHvYki71xRstVK6q9SHA3FVKKs8ScYT19M9sRjpjxF4Xw,232087,232095,7,4622
HPbXsmqA91J8FpkPrwijpa68EVmQSw1hLi3dssHr66qKwYGtmwsZz4DPDScSAson7dkhaJQYt3zw8jdK9CxhR5x,232086,232095,0,4834
2oMp5vHYLKkjjvtCNceQt5tVr9gZ8HEzEi43w9Nwi1jH9SdVqRCGT2UjwNMc7hz8Af9M96dFxaoQY6wSs1VRNRZd,232087,232095,0,4399
59QrLEB4yFJwm7N5Fwh4SkPFi8ZM28xNc9Q8cdLuPjrM6MEs2WbDo14spdHzovxPsSTQD22xt1V4887i1rPVabFs,232086,232095,0,4901
3a1zm1XuSPyvCU4ueKaQHZUaSYZGbGPVQ9ZSHwbX9CNLPtT42kQAG2LjgbJWYBJnjBJGDXfnkuXbcTBKciXQp84P,232087,232095,0,4509
2sCuDb8Dg6q2382unhXRsYYhcNNYoEckJP7RU5AgRCsicaE9Bq9J4u6sp6U3bH7vEVqc1R64TnWuEWY5GATK4GwN,232086,232095,1,4689
5hmbj9L3JKKGYDooVaRwqgNTAQx5pWrZk3CyAFQGD7X4QVp6Dir75uRFsKQdznRFfLttqsCPfgLMBtzv6KVZDDc9,232087,232095,0,4507
4GCG2RCEe2LCb1hEUu7wBi2tfqMTWxDydNmCzMnqXvptw5CHRd9qHz7VmrBSEg7MngBD2LiRzVSB51BkmY7AFtot,232086,232095,0,4896
3nJh7dHLxSZsHq4R47od2d72QzQUD7fbJcTcJgWYNd38CiMyTJA1rrHsx4bxFGPESafE34mGJD69e2mgxMCsdWi,232086,232095,0,4716
2rdFXcnQpGcHHjSHKnavQtyt7FFGtfvd64BRiSf9hJYBWZNRerGEoTNUuTZdVtKWZbsYH2RkciaeFZujumLFBD1D,232084,232096,0,6257
w1yXf6pCu648xoz2rNFao1x3ueXZiVS82qSeWp21dy9yCvJfWMnG2BygVtoGpodBoYRFbU89CTez8iGqVezN6Fx,232085,232096,1,6087
5cmq3bCzqLwbCBXZxhYbtDpHM1t9FsyZLEBERjXLVVAevGr1eymDEKZ8tBpFeiLtgXao55UNFcTY12u23LFNya4n,232084,232096,0,6172
1DQA4b9Z5HMbQioFBpCrmzeeDAAcND9r7yAEwY2qAxwNL4NFhy7EDTKQrtpcg35RLyXiDWjT7mExoYV93VYmQTV,232084,232096,0,6322
2eRetW2ApjncpdCaiW1VfCh9dBLZAkZzrgdN8BtvQpEWdPFx1WM3SMPnCNom11328N5KpdhsuRzcRGtY4cWHm2ab,232085,232096,0,6066
3gC6H19DzKMvWHtFTLVECDVmahACKbDk3CafkYp1K42ddP7ejaUZs4SSos94MsYAAG2krTNMCfRvc8C8856dsgbd,232085,232096,0,6103
4pSFAW5n7YtNFakgKHADv9fYdJbtbewXdRgvgiSsxmQ9R4k58PGBWuWnR7dYDfX5s2CS3UmdcLjZYvHk4FcCdNkm,232084,232096,0,6212
4iAZZFqTCz5y7x7HwbcN2ngFteZy7iEmRf2WmQku6Yjm3iYPKnuX2Nif7A3frrP1g7C9sYYunUJV7jg5VKAGfEvz,232084,232096,5,6222
5Rusrzp6hXXAAWHrjWDw1eHDWTVpeg3i7SW1FZxTgY6PAWf3pUp1149MWRNMhUoLX6vKL2nVVP5G2ZFeJgv33TP,232085,232096,6,5997
3P5Wtzxh2ezpkK1qvQswT68A9AYDLY91U6nLhSz9xoHmjbCubzRuUXovH9k3xwcbsSkaiqHz9pqEPiWWrbMu6YU7,232085,232096,0,5903
3ohUmLgaVe2YGpDekjdsEEz8UXoHcABL7onPE1kXuE8FUdvywG5RbKDeeRCVHjHedzC2J2pkjt6qGL74hgv6tXS2,232085,232096,0,5909
23FVtv2YKWaJm7cvq3zMn55M9R23dM7i99xv2eU3FBVjGdwSbnyo4G73wuQQRGZjjKSkfc8TdrzXvabjVqALe4Jg,232085,232096,7,5938
3y8f6U4UTK8bNnmga8bXNhuVmjc9qbeV6AGBXa9PKvsbQoV83Jx268JEaKGVqs5UZj4st21MX9cPdJ2X9xxDzH5Y,232084,232096,0,6199
3ykPHUccTcKZwim8uNTsNH1UPgv6XqiG4tYemdvLP3tZJ4u8ozKuPdF7QrL9vmhxeKMvDj9WyC8WuALkfVjF8eW3,232085,232096,0,5980
GqFf11GReWGQR7Ga6yBHmLf45RJHswRZATQAuoTUUjYN5j9Zt12LF4XKjNEVAS1Az2Gzx7W77wZY8iyQrkqw8cA,232084,232096,0,6221
4kbFMnb1wBFsa1Q6PGW1aPgChUrKVTDNUCgRinqn5r8Evz2vXzLDW2b2duLHqWgskptvpBkp87RrgFDMRn5dCUM1,232084,232096,0,6223
4gUUjA8H8tqzfLtvqiiU1jLKFyePkk8nBo5nVGtztvEmDNaj5ZhPHXMwmjbCZ2UxxsLVvuroAxGTtMERqNpnBcqz,232085,232096,0,6067
2AJ3wDGcB8uDyFFnCDdeiGzvVkfxTUZfCGMTUE41mic7STUKuoLUyQoAgL4oUz9fgBcyafQmwPWM8gDV9FxUDmwi,232084,232096,0,6227
4LcjbSXp412ZUUBZker3HHVhRzEmBx55sWrtZcLmZ2Zvv9Qm5BDPMyyjQEYeLNLPPPzXJNteL1Y41ZNmxhdeAAqm,232085,232096,0,5851
37MVfzMQovSbetywXt3xUA1LL9CbCLwM46cVCcjNsM3Q1u7dTUjxtwNHahtDuiiNdBUHXVZgqHKpszxDBihQCRwC,232087,232096,0,4987
5nHWFFHEGSc9CZqgvk6KPWraJQGNRL8phjyLo2xtGb6w7CqjTkzkSj51BcsuUobq8ym6wYe3GzorbXvbDNLnmMLN,232086,232096,0,5292
3ZPMpnnaEj7wejxcR3DhzQWgrXYfdMCpWgjikBRXwCwn8M3CFbveJFJZEPSH5ZNZZxFrj8dEbLqayPSbLjrowqiD,232087,232096,0,4895
BMGgJRrWgxi9bXUjhTUMCZJzNPPLBFtAEyEwk9KEpscaqNjTGAoTyUC2qvw5Y9DyLuhVuMQ9BLPuSFzXjXWbYQG,232087,232096,1,5106
2Bjhf15HfdM9zqrcDgnzQrWbYjMkDUh4AYKXkjPMr2RcY5xHy7QujERyx7XtG4NGPTaCeF4ghw6aBvHFNzJVdSpP,232087,232096,0,5116
